activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,20154311,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,C[C@@H]1COCCN1c1cc(=O)n2c(n1)N(Cc1cncc(Cl)c1)[C@H](C(F)(F)F)CC2,,,CHEMBL4495565,,2020,,CHEMBL3622372,,CHEMBL3622372,5.00,False,http://www.openphacts.org/units/Nanomolar,3360882,=,52,True,=,,IC50,nM,,10000.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,10.0
,20154312,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,C[C@@H]1COCCN1c1cc(=O)n2c(n1)N(Cc1cncc(Cl)c1)[C@H](C(F)(F)F)CC2,,,CHEMBL4495565,,2020,,CHEMBL3622372,,CHEMBL3622372,,False,http://www.openphacts.org/units/Nanomolar,3367251,>,52,True,>,,IC50,nM,,33000.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,33.0
,20154313,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)cc2)cc1,,,CHEMBL4495565,,2020,,CHEMBL26915,SC-560,CHEMBL26915,,False,http://www.openphacts.org/units/Nanomolar,3360667,>,52,True,>,,IC50,nM,,33000.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,33.0
,20154314,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,N#Cc1cc2c(OCC(O)CN3CCN(C(c4ccccc4)c4ccccc4)CC3)cccc2[nH]1,,,CHEMBL4495565,,2020,,CHEMBL314639,,CHEMBL314639,4.59,False,http://www.openphacts.org/units/Nanomolar,3359887,=,52,True,=,,IC50,nM,,25630.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,25.63
,20154315,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,Nc1c(C(=O)NCc2ccco2)c2nc3ccccc3nc2n1CCN1CCCCC1,,,CHEMBL4495565,,2020,,CHEMBL1403575,,CHEMBL1403575,4.51,False,http://www.openphacts.org/units/Nanomolar,3362636,=,52,True,=,,IC50,nM,,31180.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,31.18
,20154316,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)n1cnc2c(NCCc3ccc(O)cc3)nc(-c3csc4ccccc34)nc21,,,CHEMBL4495565,,2020,,CHEMBL4303221,,CHEMBL4303221,,False,http://www.openphacts.org/units/Nanomolar,3365629,>,52,True,>,,IC50,nM,,33000.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,33.0
,20154317,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1cccc(Nc2nc(-c3ccncc3)cs2)c1,,,CHEMBL4495565,,2020,,CHEMBL565269,,CHEMBL565269,5.39,False,http://www.openphacts.org/units/Nanomolar,3367842,=,52,True,=,,IC50,nM,,4110.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,4.11
,20154318,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)N(C)c4cccc(Cl)c4)cc32)c(C)c1C(=O)N1CCN(C)CC1,,,CHEMBL4495565,,2020,,CHEMBL261641,,CHEMBL261641,4.96,False,http://www.openphacts.org/units/Nanomolar,3366630,=,52,True,=,,IC50,nM,,10870.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,10.87
,20154319,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1[nH]c(/C=C2\C(=O)Nc3cc(-c4ccccc4)ccc32)c(C)c1CCC(=O)O,,,CHEMBL4495565,,2020,,CHEMBL149201,,CHEMBL149201,5.39,False,http://www.openphacts.org/units/Nanomolar,3368071,=,52,True,=,,IC50,nM,,4100.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,4.1
,20154320,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(OC(=O)CCC(=O)O)c(C(C)(C)C)c1,,,CHEMBL4495565,,2020,,CHEMBL83626,SUCCINOBUCOL,CHEMBL83626,4.76,False,http://www.openphacts.org/units/Nanomolar,3360370,=,52,True,=,,IC50,nM,,17210.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,17.21
,20154321,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,,,CHEMBL4495565,,2020,,CHEMBL124660,TANDUTINIB,CHEMBL124660,5.37,False,http://www.openphacts.org/units/Nanomolar,3367991,=,52,True,=,,IC50,nM,,4230.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,4.23
,20154322,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,,,CHEMBL4495565,,2020,,CHEMBL176045,FANCHININ,CHEMBL176045,4.93,False,http://www.openphacts.org/units/Nanomolar,3364308,=,52,True,=,,IC50,nM,,11660.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,11.66
,20154323,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1cc(C[C@H]2c3cc(OC)c(OC)cc3CCN2C)c(Oc2cc3c(cc2OC)-c2c(OC)c(OC)cc4c2[C@H](C3)N(C)CC4)cc1OC,,,CHEMBL4495565,,2020,,CHEMBL507100,THALICARPINE,CHEMBL507100,5.41,False,http://www.openphacts.org/units/Nanomolar,3367919,=,52,True,=,,IC50,nM,,3870.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,3.87
,20154324,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,Nc1c[nH]c(=O)c2cc(-c3ccccc3)sc12,,,CHEMBL4495565,,2020,,CHEMBL3393171,,CHEMBL3393171,5.28,False,http://www.openphacts.org/units/Nanomolar,3362225,=,52,True,=,,IC50,nM,,5260.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,5.26
,20154325,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,Nc1nc(=S)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2[nH]1,,,CHEMBL4495565,,2020,,CHEMBL283078,THIOGUANOSINE,CHEMBL283078,4.81,False,http://www.openphacts.org/units/Nanomolar,3367378,=,52,True,=,,IC50,nM,,15590.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,15.59
,20154326,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CN1CCN(CC/C=C2\c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,,,CHEMBL4495565,,2020,,CHEMBL1336727,,CHEMBL1336727,4.74,False,http://www.openphacts.org/units/Nanomolar,3368344,=,52,True,=,,IC50,nM,,18240.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,18.24
,20154327,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CCN(CC)CCOc1ccc2c(c1)C(=O)c1cc(OCCN(CC)CC)ccc1-2,,,CHEMBL4495565,,2020,,CHEMBL47298,TILORONE,CHEMBL47298,4.78,False,http://www.openphacts.org/units/Nanomolar,3365536,=,52,True,=,,IC50,nM,,16440.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,16.44
,20154328,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,,,CHEMBL4495565,,2020,,CHEMBL1241674,,CHEMBL1241674,,False,http://www.openphacts.org/units/Nanomolar,3367898,>,52,True,>,,IC50,nM,,33000.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,33.0
,20154329,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,,,CHEMBL4495565,,2020,,CHEMBL1076347,TRICLOCARBAN,CHEMBL1076347,5.08,False,http://www.openphacts.org/units/Nanomolar,3360505,=,52,True,=,,IC50,nM,,8330.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,8.33
,20154330,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1.Cl.Cl,,,CHEMBL4495565,,2020,,CHEMBL1257040,TRIFLUOPERAZINE HYDROCHLORIDE,CHEMBL422,4.78,False,http://www.openphacts.org/units/Nanomolar,3368019,=,52,True,=,,IC50,nM,,16650.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,16.65
,20154331,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,,,CHEMBL4495565,,2020,,CHEMBL119,TRIMETREXATE,CHEMBL119,6.48,False,http://www.openphacts.org/units/Nanomolar,3361860,=,52,True,=,,IC50,nM,,330.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,0.33
,20154332,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,C/C(=C\c1ccc(C(=O)O)cc1)c1ccc2c(c1)C(C)(C)CCC2(C)C,,,CHEMBL4495565,,2020,,CHEMBL275311,,CHEMBL275311,,False,http://www.openphacts.org/units/Nanomolar,3361816,>,52,True,>,,IC50,nM,,33000.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,33.0
,20154333,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)(C)c1cc(C=C(C#N)C#N)cc(C(C)(C)C)c1O,,,CHEMBL4495565,,2020,,CHEMBL78150,TYRPHOSTIN A9,CHEMBL78150,,False,http://www.openphacts.org/units/Nanomolar,3365774,>,52,True,>,,IC50,nM,,33000.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,33.0
,20154334,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)(C)c1cc(C=C(C#N)C#N)cc(C(C)(C)C)c1O,,,CHEMBL4495565,,2020,,CHEMBL78150,TYRPHOSTIN A9,CHEMBL78150,6.08,False,http://www.openphacts.org/units/Nanomolar,3360929,=,52,True,=,,IC50,nM,,830.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,0.83
,20154335,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)(C)c1cc(/C=C(\C#N)C(N)=S)cc(C(C)(C)C)c1O,,,CHEMBL4495565,,2020,,CHEMBL539947,TYRPHOSTIN AG 879,CHEMBL539947,,False,http://www.openphacts.org/units/Nanomolar,3366654,>,52,True,>,,IC50,nM,,33000.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,33.0
,20154336,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CCN(CC)CCO[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]32)C1,,,CHEMBL4495565,,2020,,CHEMBL365141,,CHEMBL365141,5.94,False,http://www.openphacts.org/units/Nanomolar,3364980,=,52,True,=,,IC50,nM,,1150.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,1.15
,20154337,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1cc2c(NC3CCN(C(C)C)CC3)nc(N3CCC(F)(F)CC3)nc2cc1OCCCN1CCCC1,,,CHEMBL4495565,,2020,,CHEMBL2441082,,CHEMBL2441082,4.78,False,http://www.openphacts.org/units/Nanomolar,3366686,=,52,True,=,,IC50,nM,,16730.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,16.73
,20154338,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1cc2c(NC3CCN(C4CCCCC4)CC3)nc(N3CCCN(C(C)C)CC3)nc2cc1OCCCN1CCCCC1,,,CHEMBL4495565,,2020,,CHEMBL1829304,,CHEMBL1829304,4.92,False,http://www.openphacts.org/units/Nanomolar,3360916,=,52,True,=,,IC50,nM,,12030.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,12.03
,20154339,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1cc2c(NC3CCN(C4CCCCC4)CC3)nc(N3CCCN(C(C)C)CC3)nc2cc1OCCCN1CCCCC1,,,CHEMBL4495565,,2020,,CHEMBL1829304,,CHEMBL1829304,,False,http://www.openphacts.org/units/Nanomolar,3367913,>,52,True,>,,IC50,nM,,33000.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,33.0
,20154340,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,C/C=C/C[C@@H](C)C(=O)[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,,,CHEMBL4495565,,2020,,CHEMBL1086218,VALSPODAR,CHEMBL1086218,,False,http://www.openphacts.org/units/Nanomolar,3364851,>,52,True,>,,IC50,nM,,33000.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,33.0
,20154341,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CNCc1ccc(-c2cc(-c3nc(-c4ccc(S(=O)(=O)C(C)C)cc4)cnc3N)on2)cc1,,,CHEMBL4495565,,2020,,CHEMBL3989870,BERZOSERTIB,CHEMBL3989870,5.57,False,http://www.openphacts.org/units/Nanomolar,3364170,=,52,True,=,,IC50,nM,,2670.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,2.67
,20154342,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CNCc1ccc(-c2cc(-c3nc(-c4ccc(S(=O)(=O)C(C)C)cc4)cnc3N)on2)cc1,,,CHEMBL4495565,,2020,,CHEMBL3989870,BERZOSERTIB,CHEMBL3989870,5.45,False,http://www.openphacts.org/units/Nanomolar,3361541,=,52,True,=,,IC50,nM,,3540.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,3.54
,20154343,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)(O)CNc1ncc(-c2ccnc(Nc3ccnc(Cl)c3)n2)c(CC2CC2)n1,,,CHEMBL4495565,,2020,,CHEMBL3913746,,CHEMBL3913746,6.40,False,http://www.openphacts.org/units/Nanomolar,3361354,=,52,True,=,,IC50,nM,,400.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,0.4
,20154344,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(NCCN1CCC2(CC1)C(=O)NCN2c1cccc(F)c1)c1ccc2ccccc2c1,,,CHEMBL4495565,,2020,,CHEMBL1254577,,CHEMBL1254577,4.93,False,http://www.openphacts.org/units/Nanomolar,3368178,=,52,True,=,,IC50,nM,,11640.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,11.64
,20154345,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1cnc(Nc2ccc(F)cc2Cl)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1,,,CHEMBL4495565,,2020,,CHEMBL583042,,CHEMBL583042,5.26,False,http://www.openphacts.org/units/Nanomolar,3361290,=,52,True,=,,IC50,nM,,5540.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,5.54
,20154346,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,c1cncc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5ccc6[nH]ccc6c5)nc43)CC2)c1,,,CHEMBL4495565,,2020,,CHEMBL583194,,CHEMBL583194,5.03,False,http://www.openphacts.org/units/Nanomolar,3367857,=,52,True,=,,IC50,nM,,9430.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,9.43
,20154347,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCn1c(NC(=O)c2cccs2)c(C#N)c2nc3ccccc3nc21,,,CHEMBL4495565,,2020,,CHEMBL3967196,,CHEMBL3967196,4.71,False,http://www.openphacts.org/units/Nanomolar,3362297,=,52,True,=,,IC50,nM,,19650.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,19.65
,20154348,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1c(C(=O)c2cccc3ccccc23)c2cccc3c2n1[C@H](CN1CCOCC1)CO3,,,CHEMBL4495565,,2020,,CHEMBL188,WIN-552122,CHEMBL188,,False,http://www.openphacts.org/units/Nanomolar,3361526,>,52,True,>,,IC50,nM,,33000.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,33.0
,20154349,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(C4CCC5(CC4)OCCO5)c3n2)cc1,,,CHEMBL4495565,,2020,,CHEMBL601661,,CHEMBL601661,4.67,False,http://www.openphacts.org/units/Nanomolar,3363375,=,52,True,=,,IC50,nM,,21620.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,21.62
,20154350,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)N1CCN(c2ccc(C(=O)c3c(-c4ccc(O)cc4)sc4cc(O)ccc34)cc2)CC1,,,CHEMBL4495565,,2020,,CHEMBL178334,,CHEMBL178334,4.53,False,http://www.openphacts.org/units/Nanomolar,3368236,=,52,True,=,,IC50,nM,,29870.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,29.87
